#	 mag	 abs_mag	 b.c.
-0.607253	0.607253	1
0.662423	0.662423	1
0.662423	0.662423	1
0.667438	0.667438	1
0.415123	0.415123	-1
0.415509	0.415509	-1
0.66358	0.66358	1
-0.595293	0.595293	1
-0.595293	0.595293	1
0.671682	0.671682	1
0.671682	0.671682	1
-0.657793	0.657793	1
-0.657793	0.657793	1
0.628858	0.628858	1
0.628858	0.628858	1
-0.586034	0.586034	1
-0.586034	0.586034	1
0.591821	0.591821	1
0.591821	0.591821	1
-0.554012	0.554012	1
-0.554012	0.554012	1
0.478009	0.478009	1
0.478009	0.478009	1
-0.576003	0.576003	1
-0.576003	0.576003	1
0.576003	0.576003	1
0.576003	0.576003	1
0.576775	0.576775	1
0.576775	0.576775	1
-0.52392	0.52392	1
-0.52392	0.52392	1
0.469136	0.469136	1
0.469136	0.469136	1
-0.540123	0.540123	1
-0.540123	0.540123	1
0.537423	0.537423	1
0.537423	0.537423	1
-0.541667	0.541667	1
-0.541667	0.541667	1
-0.542052	0.542052	1
-0.542052	0.542052	1
-0.541667	0.541667	1
-0.541667	0.541667	1
0.536651	0.536651	1
0.536651	0.536651	1
0.536265	0.536265	1
0.536265	0.536265	1
-0.551312	0.551312	1
-0.551312	0.551312	1
-0.550926	0.550926	1
-0.550926	0.550926	1
-0.552083	0.552083	1
0.51196	0.51196	-1
-0.445988	0.445988	-1
0.551698	0.551698	1
-0.564815	0.564815	1
-0.564815	0.564815	1
0.538194	0.538194	1
-0.236111	0.236111	-1
0.282407	0.282407	-1
-0.539738	0.539738	1
0.560185	0.560185	1
0.560185	0.560185	1
0.559414	0.559414	1
0.559414	0.559414	1
0.563657	0.563657	1
0.563657	0.563657	1
-0.618056	0.618056	1
-0.618056	0.618056	1
0.657022	0.657022	1
0.657022	0.657022	1
-0.618056	0.618056	1
-0.618056	0.618056	1
0.68287	0.68287	1
0.68287	0.68287	1
-0.636188	0.636188	1
-0.636188	0.636188	1
-0.635417	0.635417	1
-0.635417	0.635417	1
-0.632716	0.632716	1
-0.632716	0.632716	1
0.644676	0.644676	1
0.644676	0.644676	1
-0.614969	0.614969	1
-0.614969	0.614969	1
0.610725	0.610725	1
0.610725	0.610725	1
-0.671296	0.671296	1
-0.671296	0.671296	1
0.608796	0.608796	1
0.608796	0.608796	1
0.609568	0.609568	1
0.00192901	0.00192901	-1
-0.0127315	0.0127315	-1
0.513889	0.513889	1
0.51466	0.51466	1
0.51466	0.51466	1
-0.534336	0.534336	1
-0.534336	0.534336	1
0.591049	0.591049	1
0.591049	0.591049	1
0.594136	0.594136	1
0.594136	0.594136	1
-0.564043	0.564043	1
-0.564043	0.564043	1
0.625772	0.625772	1
0.625772	0.625772	1
-0.63966	0.63966	1
-0.63966	0.63966	1
-0.639275	0.639275	1
-0.639275	0.639275	1
0.685185	0.685185	1
0.685185	0.685185	1
-0.652778	0.652778	1
-0.652778	0.652778	1
0.620756	0.620756	1
0.620756	0.620756	1
-0.63966	0.63966	1
-0.63966	0.63966	1
-0.639275	0.639275	1
-0.639275	0.639275	1
0.630015	0.630015	1
0.630015	0.630015	1
0.630401	0.630401	1
0.630401	0.630401	1
-0.580633	0.580633	1
-0.580633	0.580633	1
-0.581404	0.581404	1
-0.581404	0.581404	1
0.618441	0.618441	1
0.618441	0.618441	1
-0.640818	0.640818	1
-0.640818	0.640818	1
0.584491	0.584491	1
0.584491	0.584491	1
-0.499614	0.499614	1
-0.499614	0.499614	1
-0.497299	0.497299	1
-0.497299	0.497299	1
0.546682	0.546682	1
0.126929	0.126929	-1
0.124614	0.124614	-1
0.426312	0.426312	1
-0.553241	0.553241	1
-0.553241	0.553241	1
-0.553627	0.553627	1
-0.553627	0.553627	1
0.597608	0.597608	1
0.597608	0.597608	1
0.594907	0.594907	1
0.594907	0.594907	1
0.595293	0.595293	1
0.595293	0.595293	1
-0.598765	0.598765	1
-0.598765	0.598765	1
0.51659	0.51659	1
0.51659	0.51659	1
0.516204	0.516204	1
0.516204	0.516204	1
-0.552469	0.552469	1
-0.552469	0.552469	1
0.592207	0.592207	1
0.592207	0.592207	1
0.591821	0.591821	1
0.591821	0.591821	1
0.591049	0.591049	1
0.591049	0.591049	1
0.595293	0.595293	1
0.595293	0.595293	1
-0.632716	0.632716	1
-0.632716	0.632716	1
0.58912	0.58912	1
0.58912	0.58912	1
-0.625772	0.625772	1
-0.625772	0.625772	1
0.591821	0.591821	1
0.591821	0.591821	1
0.588735	0.588735	1
-0.0327932	0.0327932	-1
-0.0347222	0.0347222	-1
0.547454	0.547454	1
0.547068	0.547068	1
0.0127315	0.0127315	-1
0.0327932	0.0327932	-1
0.564043	0.564043	1
-0.592207	0.592207	1
-0.592207	0.592207	1
-0.592593	0.592593	1
-0.592593	0.592593	1
-0.58642	0.58642	1
-0.58642	0.58642	1
0.569059	0.569059	1
0.569059	0.569059	1
0.568287	0.568287	1
0.568287	0.568287	1
-0.51196	0.51196	1
-0.51196	0.51196	1
0.505015	0.505015	1
0.505015	0.505015	1
0.506173	0.506173	1
0.506173	0.506173	1
0.50463	0.50463	1
0.50463	0.50463	1
0.505015	0.505015	1
0.505015	0.505015	1
-0.576775	0.576775	1
-0.576775	0.576775	1
0.577546	0.577546	1
0.577546	0.577546	1
0.57716	0.57716	1
0.57716	0.57716	1
-0.602238	0.602238	1
-0.602238	0.602238	1
0.622685	0.622685	1
0.622685	0.622685	1
-0.58642	0.58642	1
-0.58642	0.58642	1
-0.586806	0.586806	1
-0.586806	0.586806	1
0.578704	0.578704	1
0.578704	0.578704	1
-0.567515	0.567515	1
-0.567515	0.567515	1
0.566744	0.566744	1
0.566744	0.566744	1
0.567901	0.567901	1
0.567901	0.567901	1
-0.574074	0.574074	1
-0.574074	0.574074	1
0.616898	0.616898	1
0.616898	0.616898	1
-0.631944	0.631944	1
-0.631944	0.631944	1
0.575231	0.575231	1
0.575231	0.575231	1
0.57446	0.57446	1
0.0775463	0.0775463	-1
0.0779321	0.0779321	-1
0.590278	0.590278	1
0.58912	0.58912	1
0.58912	0.58912	1
-0.640432	0.640432	1
-0.640432	0.640432	1
0.588735	0.588735	1
