#	 mag	 abs_mag	 b.c.
-0.721354	0.721354	1
0.746094	0.746094	1
0.746094	0.746094	1
-0.738281	0.738281	1
-0.738281	0.738281	1
-0.730469	0.730469	1
-0.730469	0.730469	1
0.744792	0.744792	1
0.744792	0.744792	1
0.740885	0.740885	1
0.740885	0.740885	1
-0.764323	0.764323	1
-0.764323	0.764323	1
-0.772135	0.772135	1
-0.772135	0.772135	1
-0.773438	0.773438	1
-0.773438	0.773438	1
0.709635	0.709635	1
0.709635	0.709635	1
-0.670573	0.670573	1
-0.670573	0.670573	1
-0.674479	0.674479	1
-0.674479	0.674479	1
0.669271	0.669271	1
0.669271	0.669271	1
0.670573	0.670573	1
0.670573	0.670573	1
0.653646	0.653646	1
0.653646	0.653646	1
0.651042	0.651042	1
0.651042	0.651042	1
0.630208	0.630208	1
0.630208	0.630208	1
0.625	0.625	1
0.625	0.625	1
0.627604	0.627604	1
0.627604	0.627604	1
0.630208	0.630208	1
0.630208	0.630208	1
-0.639323	0.639323	1
-0.639323	0.639323	1
0.735677	0.735677	1
0.735677	0.735677	1
0.734375	0.734375	1
0.734375	0.734375	1
-0.658854	0.658854	1
-0.658854	0.658854	1
0.696615	0.696615	1
0.696615	0.696615	1
0.700521	0.700521	1
0.700521	0.700521	1
-0.645833	0.645833	1
-0.645833	0.645833	1
0.545573	0.545573	1
-0.179688	0.179688	-1
0.195312	0.195312	-1
-0.684896	0.684896	1
-0.679688	0.679688	1
-0.679688	0.679688	1
0.692708	0.692708	1
0.692708	0.692708	1
-0.6875	0.6875	1
-0.6875	0.6875	1
-0.688802	0.688802	1
-0.688802	0.688802	1
-0.690104	0.690104	1
-0.690104	0.690104	1
0.545573	0.545573	1
0.545573	0.545573	1
-0.661458	0.661458	1
-0.661458	0.661458	1
0.673177	0.673177	1
0.673177	0.673177	1
-0.5625	0.5625	1
0.427083	0.427083	-1
-0.424479	0.424479	-1
0.636719	0.636719	1
-0.665365	0.665365	1
-0.665365	0.665365	1
0.666667	0.666667	1
0.666667	0.666667	1
-0.692708	0.692708	1
-0.692708	0.692708	1
-0.69401	0.69401	1
-0.69401	0.69401	1
-0.690104	0.690104	1
-0.690104	0.690104	1
0.75	0.75	1
0.75	0.75	1
-0.716146	0.716146	1
-0.716146	0.716146	1
0.716146	0.716146	1
0.716146	0.716146	1
-0.632812	0.632812	1
-0.632812	0.632812	1
-0.63151	0.63151	1
-0.63151	0.63151	1
0.703125	0.703125	1
0.703125	0.703125	1
0.708333	0.708333	1
0.708333	0.708333	1
-0.653646	0.653646	1
-0.653646	0.653646	1
0.667969	0.667969	1
0.160156	0.160156	-1
0.161458	0.161458	-1
0.692708	0.692708	1
0.690104	0.690104	1
0.690104	0.690104	1
-0.731771	0.731771	1
-0.731771	0.731771	1
0.708333	0.708333	1
0.708333	0.708333	1
-0.772135	0.772135	1
-0.772135	0.772135	1
0.713542	0.713542	1
0.713542	0.713542	1
-0.720052	0.720052	1
-0.720052	0.720052	1
-0.71875	0.71875	1
-0.71875	0.71875	1
0.69401	0.69401	1
