mag	abs_mag	b.c.
-0.756173	0.756173	1
0.703704	0.703704	1
-0.114198	0.114198	-1
-0.111111	0.111111	-1
0.648148	0.648148	1
-0.654321	0.654321	1
-0.533951	0.533951	-1
-0.0833333	0.0833333	-1
0.765432	0.765432	1
-0.759259	0.759259	1
-0.759259	0.759259	1
-0.756173	0.756173	1
-0.756173	0.756173	1
-0.753086	0.753086	1
-0.753086	0.753086	1
-0.746914	0.746914	1
-0.746914	0.746914	1
-0.75	0.75	1
-0.75	0.75	1
0.753086	0.753086	1
0.753086	0.753086	1
-0.70679	0.70679	1
-0.70679	0.70679	1
-0.746914	0.746914	1
-0.145062	0.145062	-1
0.188272	0.188272	-1
0.669753	0.669753	1
-0.691358	0.691358	1
-0.691358	0.691358	1
0.756173	0.756173	1
0.756173	0.756173	1
-0.759259	0.759259	1
-0.759259	0.759259	1
0.734568	0.734568	1
0.734568	0.734568	1
-0.743827	0.743827	1
-0.743827	0.743827	1
-0.740741	0.740741	1
-0.740741	0.740741	1
0.719136	0.719136	1
0.37963	0.37963	-1
0.0740741	0.0740741	-1
0.697531	0.697531	1
-0.771605	0.771605	1
-0.771605	0.771605	1
-0.759259	0.759259	1
-0.759259	0.759259	1
0.725309	0.725309	1
0.725309	0.725309	1
-0.666667	0.666667	1
-0.160494	0.160494	-1
0.0216049	0.0216049	-1
0.709877	0.709877	1
-0.709877	0.709877	1
-0.709877	0.709877	1
0.722222	0.722222	1
0.722222	0.722222	1
-0.617284	0.617284	1
-0.617284	0.617284	1
-0.608025	0.608025	1
-0.561728	0.561728	-1
-0.570988	0.570988	-1
0.0833333	0.0833333	1
0.0802469	0.0802469	1
-0.438272	0.438272	-1
-0.441358	0.441358	-1
-0.530864	0.530864	1
0.580247	0.580247	1
0.0833333	0.0833333	-1
-0.123457	0.123457	-1
-0.617284	0.617284	1
-0.623457	0.623457	1
-0.283951	0.283951	-1
0.348765	0.348765	-1
0.595679	0.595679	1
-0.58642	0.58642	1
-0.123457	0.123457	-1
-0.126543	0.126543	-1
-0.601852	0.601852	1
0.506173	0.506173	1
0.401235	0.401235	-1
-0.435185	0.435185	-1
-0.67284	0.67284	1
0.648148	0.648148	1
0.648148	0.648148	1
-0.524691	0.524691	1
-0.404321	0.404321	-1
-0.401235	0.401235	-1
-0.515432	0.515432	1
0.703704	0.703704	1
0.703704	0.703704	1
-0.459877	0.459877	1
0.305556	0.305556	-1
0.311728	0.311728	-1
-0.635802	0.635802	1
0.623457	0.623457	1
0.623457	0.623457	1
-0.546296	0.546296	1
-0.546296	0.546296	1
-0.574074	0.574074	1
-0.182099	0.182099	-1
-0.200617	0.200617	-1
-0.524691	0.524691	1
0.37037	0.37037	1
0.0617284	0.0617284	-1
-0.0493827	0.0493827	-1
-0.546296	0.546296	1
0.512346	0.512346	1
0.271605	0.271605	-1
0.0493827	0.0493827	-1
-0.416667	0.416667	1
-0.364198	0.364198	1
0.095679	0.095679	-1
0.154321	0.154321	-1
-0.351852	0.351852	1
0.472222	0.472222	1
-0.404321	0.404321	-1
0.259259	0.259259	-1
-0.635802	0.635802	1
0.654321	0.654321	1
-0.219136	0.219136	-1
-0.222222	0.222222	-1
